NO,Frag,Conect,MolWt
22741,[5*]Nc1cc(C)nc2c([16*])c(C)nn12,2,160.075
22742,[5*]Nc1cc([14*])nc2c(CC)cnn12,2,160.075
22743,[8*][C@@H](C)Nc1ccc2ncc([14*])n2n1,2,160.075
22744,[8*][C@@H](C)Nc1ncnc2[nH]c([14*])cc12,2,160.075
22745,[1*]C(=O)NCCNCC(O)CO[3*],2,160.085
22746,[1*]C(=O)NCCNC[C@H](O)CO[3*],2,160.085
22747,[1*]C(=O)[C@@H]([8*])CCCc1ccccc1,2,160.089
22748,[1*]C(=O)c1ccc(C(C)(C)C)c([16*])c1,2,160.089
22749,[15*]C1(c2cccc([16*])c2)CCOCC1,2,160.089
22750,[16*]c1ccc(C(C)=O)c([16*])c1CCC,2,160.089
22751,[16*]c1ccc([16*])c(OC2CCCC2)c1,2,160.089
22752,[4*]CC1CCOC1([13*])c1ccccc1,2,160.089
22753,[16*]c1ccc(N2CCNCC2)c([16*])c1,2,160.1
22754,[5*]N(C[8*])[C@H]1CCCc2cccnc21,2,160.1
22755,[5*]N1CCC(c2cccc([14*])n2)CC1,2,160.1
22756,[5*]N1CCN(c2ccc([16*])cc2)CC1,2,160.1
22757,[5*]N1CCN(c2cccc([16*])c2)CC1,2,160.1
22758,[5*]N1CCN(c2ccccc2[16*])CC1,2,160.1
22759,[5*]N[C@H]1CCN(c2ccc([16*])cc2)C1,2,160.1
22760,[4*]CCOCCOCCOCC[4*],2,160.11
22761,[8*]C(c1ccc([16*])cc1)C(CC)CC,2,160.125
22762,[5*]NS(=O)(=O)c1ccsc1[14*],2,160.961
22763,[14*]c1nc2c(Cl)cccc2cc1[16*],2,161.003
22764,[14*]c1ncc([16*])c2ccc(Cl)cc12,2,161.003
22765,[3*]Oc1cc([16*])cc(C(F)(F)F)n1,2,161.009
22766,[9*]n1ccc(C(F)(F)F)c([16*])c1=O,2,161.009
22767,[14*]c1nc2c(C(=O)O)c([16*])ccc2o1,2,161.011
22768,[5*]Nc1nc([14*])ncc1C(F)(F)F,2,161.02
22769,[5*]Nc1ncc(C(F)(F)F)c([14*])n1,2,161.02
22770,[5*]Nc1ncc([16*])c(C(F)(F)F)n1,2,161.02
22771,[1*]C(=O)c1c(O)cc([14*])n2ncnc12,2,161.023
22772,[9*]n1c(=O)cc([16*])c2ccc(F)cc21,2,161.028
22773,[5*]N1C(=CC[7*])Sc2ccccc21,2,161.03
22774,[14*]c1cnc(N)c(-c2nnc([14*])o2)n1,2,161.034
22775,[5*]Nc1nc([14*])nc2cn[nH]c(=O)c12,2,161.034
22776,[5*]Nc1nc2cc(F)ccc2nc1[14*],2,161.039
22777,[1*]C(=O)CNC(=O)c1cccc([16*])c1,2,161.048
22778,[1*]C(=O)NCc1ccc(C([1*])=O)cc1,2,161.048
22779,[1*]C(=O)Nc1ccc([16*])c(C(C)=O)c1,2,161.048
22780,[1*]C(=O)[C@@H](NC([6*])=O)c1ccccc1,2,161.048
22781,[1*]C(=O)c1cc([16*])c(C(N)=O)cc1C,2,161.048
22782,[1*]C(=O)c1ccc(NC([6*])=O)cc1C,2,161.048
22783,[10*]N1C(=O)[C@H]([15*])[C@H]1c1ccc(O)cc1,2,161.048
22784,[10*]N1CCOc2ccc([16*])cc2C1=O,2,161.048
22785,[13*][C@H]1CN(c2ccc([16*])cc2)C(=O)O1,2,161.048
22786,[7*]C([8*])c1cccc(/C=C/C(=O)O)n1,2,161.048
22787,[8*]CCOc1ccc2c([14*])noc2c1,2,161.048
22788,[8*]COc1cccc2c1CN([10*])C2=O,2,161.048
22789,[8*]CS(=O)(=O)N1CCC([15*])CC1,2,161.051
22790,[1*]C(=O)/N=C(\N)c1ccc(N[5*])cc1,2,161.059
22791,[14*]c1nc2c([16*])cn(CC)c2c(=O)[nH]1,2,161.059
22792,[14*]c1ncc(NC(=O)C2CC2)nc1[14*],2,161.059
22793,[14*]c1nnc(NC(=O)C2CC2)cc1[16*],2,161.059
22794,[3*]Oc1ccc2c(c1)nc(N[5*])n2C,2,161.059
22795,[5*]NC(=O)c1nn([9*])c2c1C[C@@H]1C[C@H]21,2,161.059
22796,[5*]Nc1nn([9*])c2cccc(OC)c12,2,161.059
22797,[8*]CCc1cc(O)c([16*])c2ncnn12,2,161.059
22798,[16*]c1cc(F)c([16*])c2c(C)c(C)[nH]c12,2,161.064
22799,[8*]CN(CC#C)c1ccc([16*])c(F)c1,2,161.064
22800,[8*]Cc1c(C)n([9*])c2ccc(F)cc12,2,161.064
22801,[5*]N[C@H]1C[C@@]([15*])(O)[C@@H](O)[C@H](O)[C@H]1O,2,161.069
22802,[4*]CCn1cnc2c([14*])nc(N)nc21,2,161.07
22803,[5*]Nc1cn2ncnc(N[5*])c2c1C,2,161.07
22804,[5*]Nc1nc(C)nc2c([16*])c(C)nn12,2,161.07
22805,[8*][C@H](C)n1nc([14*])c2c(N)ncnc21,2,161.07
22806,[1*]C(=O)CN([5*])c1c(C)cccc1C,2,161.084
22807,[1*]C(=O)CNCCc1cccc([16*])c1,2,161.084
22808,[1*]C(=O)Nc1c([16*])cccc1C(C)C,2,161.084
22809,[1*]C(=O)[C@@H](Cc1ccccc1)N([5*])C,2,161.084
22810,[1*]C(=O)[C@H](CCc1ccccc1)N[5*],2,161.084
22811,[1*]C(=O)[C@H](CN)c1ccc(C[4*])cc1,2,161.084
22812,[1*]C(=O)c1c(C)[nH]c2c1CCCC2[7*],2,161.084
22813,[1*]C(=O)c1cccc(CCN([5*])C)c1,2,161.084
22814,[16*]c1ccc(NC(=O)CCC)cc1[16*],2,161.084
22815,[3*]O/N=C(\C)c1ccc([16*])c(CC)c1,2,161.084
22816,[3*]OC1CN(C([8*])c2ccccc2)C1,2,161.084
22817,[3*]Oc1ccc([C@@H]2C[C@H]2NC[8*])cc1,2,161.084
22818,[3*]Oc1ccc([C@H]2CC[C@@H]([13*])N2)cc1,2,161.084
22819,[3*]Oc1ccc2c(c1)CCN([5*])CC2,2,161.084
22820,[3*]Oc1ccc2c(c1)C[C@@H](N[5*])CC2,2,161.084
22821,[3*]Oc1cncc(/C=C/C[C@@H]([4*])C)c1,2,161.084
22822,[4*]C/C=C\COc1cc(C[4*])ccn1,2,161.084
22823,[4*]CC(Cc1ccccc1)C(=O)N[5*],2,161.084
22824,[4*]CC1CCc2[nH]c(C)c([16*])c2C1=O,2,161.084
22825,[4*]CCC([8*])(C(N)=O)c1ccccc1,2,161.084
22826,[4*]CCN(C)C(=O)c1ccc([16*])cc1,2,161.084
22827,[4*]CC[C@H](NC([6*])=O)c1ccccc1,2,161.084
22828,[4*]CCc1ccc(NC(=O)C[8*])cc1,2,161.084
22829,[4*]C[C@@H]([4*])C(=O)NCc1ccccc1,2,161.084
22830,[4*]C[C@H](Cc1ccccc1)C(=O)N[5*],2,161.084
22831,[4*][C@@H]([8*])C(=O)N(C)Cc1ccccc1,2,161.084
22832,[4*][C@H](C(=O)N(C)C[8*])c1ccccc1,2,161.084
22833,[4*][C@H](Cc1ccccc1)C(=O)NC[8*],2,161.084
22834,[5*]N([5*])[C@H]1CCc2c(O)cccc2C1,2,161.084
22835,[5*]N1CCc2cc(OC)c([16*])cc2C1,2,161.084
22836,[5*]N1CCc2cc([16*])c(OC)cc2C1,2,161.084
22837,[5*]N[C@@H]1C[C@H]1c1ccc(OC[8*])cc1,2,161.084
22838,[5*]Nc1ccc([16*])cc1OCC1CC1,2,161.084
22839,[7*]CC(=O)Nc1ccccc1CC[8*],2,161.084
22840,[8*]CCC([8*])(C(N)=O)c1ccccc1,2,161.084
22841,[8*][C@@H](C)NC(=O)Cc1ccc([16*])cc1,2,161.084
22842,[15*]C1CCN(c2ncc([16*])cn2)CC1,2,161.095
22843,[5*]N1CCN(c2ccc([14*])nc2)CC1,2,161.095
22844,[5*]N1CCN(c2ccc([16*])cn2)CC1,2,161.095
22845,[5*]N1CCN(c2ncccc2[16*])CC1,2,161.095
22846,[5*]N[C@@H]1CCN(c2ccc([16*])cn2)C1,2,161.095
22847,[16*]c1cc(N[C@H](C)CC)c([16*])cc1C,2,161.12
22848,[4*]CCN(C)CCc1ccc([16*])cc1,2,161.12
22849,[4*]CCNC(C)Cc1cccc([16*])c1,2,161.12
22850,[4*]CCc1ccc(CN([5*])CC)cc1,2,161.12
22851,[5*]N(CC)C(C)Cc1ccc([16*])cc1,2,161.12
22852,[5*]N([5*])Cc1ccc(C(C)(C)C)cc1,2,161.12
22853,[5*]N[C@@H](CC(C)C)c1ccccc1[16*],2,161.12
22854,[7*]C([8*])c1ccc(N(CC)CC)cc1,2,161.12
22855,[8*]CCCN[C@H](C)c1cccc([16*])c1,2,161.12
22856,[8*][C@@H](C)NCCCc1cccc([16*])c1,2,161.12
22857,[5*]N([5*])S(=O)(=O)c1nccs1,2,161.956
22858,[1*]C(=O)c1cc(C(F)(F)F)nn1[9*],2,162.004
22859,[3*]Oc1nc([14*])ncc1C(F)(F)F,2,162.004
22860,[14*]c1oc2ccc(F)cc2c(=O)c1[16*],2,162.012
22861,[9*]n1c([14*])nc2ccc(F)cc2c1=O,2,162.023
22862,[9*]n1c([14*])nc2cccc(F)c2c1=O,2,162.023
22863,[7*]Cc1n[nH]c2cc(S[11*])ccc12,2,162.025
22864,[1*]C(=O)/C=C/c1ccc(O)c(O)c1[16*],2,162.032
22865,[1*]C(=O)Cc1ccc(C(=O)O)c([16*])c1,2,162.032
22866,[1*]C(=O)Cc1ccc(OC([6*])=O)cc1,2,162.032
22867,[1*]C(=O)c1ccc(OC)c(C([1*])=O)c1,2,162.032
22868,[16*]c1c([16*])c(O)c2c(c1C)COC2=O,2,162.032
22869,[3*]OC(=O)/C=C/c1ccc(O[3*])cc1,2,162.032
22870,[3*]Oc1cc(OC)cc2oc([14*])cc12,2,162.032
22871,[8*]C(F)(F)[C@]([8*])(O)Cn1cnnn1,2,162.035
22872,[1*]C(=O)NC(=N)c1ccc(O[3*])cc1,2,162.043
22873,[1*]C(=O)c1cc(C)nc(NC([6*])=O)c1,2,162.043
22874,[1*]C(=O)c1ccc(NC(=O)N[5*])cc1,2,162.043
22875,[3*]OC(=O)/N=C(\N)c1ccc([16*])cc1,2,162.043
22876,[3*]OC(=O)NC(=N)c1ccc([16*])cc1,2,162.043
22877,[5*]NC(=O)C(=O)Nc1ccccc1[16*],2,162.043
22878,[5*]NC(=O)c1cccc(C(=O)N[5*])c1,2,162.043
22879,[6*]C(=O)c1cncc(NC(=O)C[8*])c1,2,162.043
22880,[1*]C(=O)[C@@H]1C[C@@]1([15*])c1cccc(F)c1,2,162.048
22881,[14*]c1sc(C#CC(C)(C)C)cc1[16*],2,162.05
22882,[4*]CCn1cnc2nc([14*])[nH]c(=O)c21,2,162.054
22883,[9*]n1nc2c(=O)[nH]c([14*])nc2c1CC,2,162.054
22884,[8*]C([8*])Nc1nc(N)nc(N)c1C#N,2,162.065
22885,[1*]C(=O)C(C)(C)Oc1ccc([16*])cc1,2,162.068
22886,[1*]C(=O)Cc1ccc([16*])c(OCC)c1,2,162.068
22887,[1*]C(=O)[C@H]([4*])COCc1ccccc1,2,162.068
22888,[16*]c1ccc(OC(=O)C(C)C)c([16*])c1,2,162.068
22889,[3*]OC(=O)[C@@H]([4*])CCc1ccccc1,2,162.068
22890,[4*]C(OCC)C(=O)c1ccc([16*])cc1,2,162.068
22891,[4*]CCCOc1ccc(C([6*])=O)cc1,2,162.068
22892,[4*]CCOC(=O)C([8*])c1ccccc1,2,162.068
22893,[7*]C(O)/C=C/c1ccc(OC)c([16*])c1,2,162.068
22894,[7*]C(O)/C=C/c1ccc([16*])c(OC)c1,2,162.068
22895,[8*]COC(=O)CCc1ccc([16*])cc1,2,162.068
22896,[8*]C[C@H]1COc2cc([16*])ccc2[C@@H]1O,2,162.068
22897,[1*]C(=O)N[C@@H](C)c1cccc(N[5*])c1,2,162.079
22898,[1*]C(=O)Nc1cccc([C@H](C)N[5*])c1,2,162.079
22899,[10*]N1CCCc2[nH]c([14*])c(C)c2C1=O,2,162.079
22900,[14*]c1cc([16*])cc(N2CCOCC2)n1,2,162.079
22901,[16*]c1ccc(NC(=O)NCC)c([16*])c1,2,162.079
22902,[16*]c1cnc(N2CC[C@@H](O)C2)c([16*])c1,2,162.079
22903,[4*]CCC([8*])(C(N)=O)c1ccccn1,2,162.079
22904,[4*][C@@H](C)c1cccc(NC(=O)N[5*])c1,2,162.079
22905,[4*][C@H](C)CN(C([6*])=O)c1ccccn1,2,162.079
22906,[5*]N(C[8*])C(=O)NCc1ccccc1,2,162.079
22907,[5*]NC(=O)NCCc1ccc([16*])cc1,2,162.079
22908,[5*]NC(=O)[C@@H](Cc1ccccc1)N[5*],2,162.079
22909,[5*]NC(=O)[C@@H](N)Cc1ccc([16*])cc1,2,162.079
22910,[5*]NC(=O)[C@H](CN)c1ccc([16*])cc1,2,162.079
22911,[5*]NC(=O)[C@H](Cc1ccccc1)N[5*],2,162.079
22912,[5*]NC/C=C\COc1cc([16*])ccn1,2,162.079
22913,[5*]N[C@@H](C)c1cccc(NC([6*])=O)c1,2,162.079
22914,[5*]N[C@H](C(=O)N([5*])C)c1ccccc1,2,162.079
22915,[5*]Nc1ccc([16*])cc1C(=O)N(C)C,2,162.079
22916,[7*]Cc1[nH]c2c(c1C)C(=O)N([10*])CC2,2,162.079
22917,[8*]CC(=O)N[C@H](C)c1ccc([16*])cn1,2,162.079
22918,[8*]Cn1c([14*])nc2c1C(=O)CCCC2,2,162.079
22919,[9*]n1nc([14*])c2c1CC(C)(C)CC2=O,2,162.079
22920,[3*]OCCOCCOCCOC[8*],2,162.089
22921,[14*]c1cc(N2CC[C@@H]([15*])C2)nc(N)n1,2,162.091
22922,[5*]N1CCN(c2ncc([16*])cn2)CC1,2,162.091
22923,[5*]N[C@@H]([8*])c1cn(C23CC(C2)C3)nn1,2,162.091
22924,[1*]C(=O)C12CC3CC(CC([15*])(C3)C1)C2,2,162.104
22925,[16*]c1cc(C(C)(C)C)cc([16*])c1OC,2,162.104
22926,[16*]c1cc([16*])c(OC)c(C(C)(C)C)c1,2,162.104
22927,[8*]CCCCc1ccc(OC[8*])cc1,2,162.104
22928,[8*]CCCOc1c(C)cc([16*])cc1C,2,162.104
22929,[4*]CCNCCc1cccc(N[5*])c1,2,162.116
22930,[7*]CC/C=C\C/C=C\C/C=C\CC[7*],2,162.141
22931,[14*]c1nc2c(OC)ccc([16*])c2s1,2,163.009
22932,[4*]CCC(=O)NCCSS[11*],2,163.013
22933,[16*]c1cc2c([16*])cn(C)c2cc1Cl,2,163.019
22934,[8*]Cc1cc2cc(Cl)ccc2n1[9*],2,163.019
22935,[5*]Nc1nc2ccc(S[11*])cc2[nH]1,2,163.02
22936,[5*]Nc1ncc2sc(C)c([16*])c2n1,2,163.02
22937,[1*]C(=O)Oc1cccc(NC([6*])=O)c1,2,163.027
22938,[3*]OC(=O)c1ccc(NC([6*])=O)cc1,2,163.027
22939,[3*]Oc1cccc2onc(OC[8*])c12,2,163.027
22940,[6*]C(=O)Nc1ccc(C(=O)O)cc1[16*],2,163.027
22941,[13*][C@H]1COC(=O)N1c1ccnc([14*])n1,2,163.038
22942,[3*]Oc1cn2ncnc(O[3*])c2c1C,2,163.038
22943,[5*]Nc1nnc(OC[8*])c2occc12,2,163.038
22944,[9*]n1[nH]c2cc(=O)n(C)c([14*])c2c1=O,2,163.038
22945,[10*]N1Cc2c(cc([16*])c(C)c2F)C1=O,2,163.043
22946,[13*][C@@H]1[C@@H]([15*])C(=O)N1c1ccc(F)cc1,2,163.043
22947,[5*]N1CCSc2ccc([16*])cc2C1,2,163.046
22948,[8*]CNc1nc2ncn([9*])c2c(=O)[nH]1,2,163.049
22949,[5*]Nc1c([16*])cc2c(ncn2C)c1F,2,163.055
22950,[1*]C(=O)C(C)(C)Oc1ccc([16*])cn1,2,163.063
22951,[1*]C(=O)[C@H](Cc1ccc(O)cc1)N[5*],2,163.063
22952,[1*]C(=O)c1cc(C)c(CC)n([9*])c1=O,2,163.063
22953,[14*]c1coc([C@@H]2[C@H]3CC[C@H](O3)[C@@H]2[15*])n1,2,163.063
22954,[16*]c1cc(CCC(=O)O)cc(N)c1[16*],2,163.063
22955,[16*]c1cc([16*])cc(OC(=O)N(C)C)c1,2,163.063
22956,[3*]OC(=O)N[C@@H](C)c1cccc([16*])c1,2,163.063
22957,[3*]OC(=O)[C@@H](N)Cc1ccc([16*])cc1,2,163.063
22958,[3*]OC(=O)[C@@H](NC[8*])c1ccccc1,2,163.063
22959,[3*]Oc1ccc(CCNC([6*])=O)cc1,2,163.063
22960,[4*]CCOC(=O)c1ccc(N)c([16*])c1,2,163.063
22961,[4*]CCOC(=O)c1ccc(N)cc1[16*],2,163.063
22962,[4*]CCOC(=O)c1ccc(N[5*])cc1,2,163.063
22963,[4*]CCOC(=O)c1ccc([16*])c(N)c1,2,163.063
22964,[4*]CCOC(=O)c1ccccc1N[5*],2,163.063
22965,[4*][C@@H](Cc1ccc(O)cc1)C(=O)N[5*],2,163.063
22966,[5*]N(CC(=O)O)Cc1ccc([16*])cc1,2,163.063
22967,[5*]N(CC)C(=O)c1ccc(O)c([16*])c1,2,163.063
22968,[5*]N(C[8*])Cc1ccc(C(=O)O)cc1,2,163.063
22969,[5*]N([5*])C(=O)C(CO)c1ccccc1,2,163.063
22970,[5*]NC(=O)c1cc(C[8*])ccc1OC,2,163.063
22971,[5*]NC(=O)c1ccc(C[8*])c(OC)c1,2,163.063
22972,[5*]N[C@@H](Cc1ccc([16*])cc1)C(=O)O,2,163.063
22973,[6*]C(=O)NCCOc1ccc([16*])cc1,2,163.063
22974,[8*]CNC(=O)c1cc([16*])ccc1OC,2,163.063
22975,[8*]CNC(=O)c1ccc(OC)c([16*])c1,2,163.063
22976,[8*]CNC(=O)c1ccc([16*])c(OC)c1,2,163.063
22977,[8*]COC(=O)NCc1ccc([16*])cc1,2,163.063
22978,[8*]C[C@H](Nc1ccccc1[16*])C(=O)O,2,163.063
22979,[1*]C(=O)N1Cc2c(n[nH]c2[14*])C1(C)C,2,163.075
22980,[1*]C(=O)Nc1ccc(NC[8*])cc1N,2,163.075
22981,[14*]c1cc(N2CCOCC2)nc([14*])n1,2,163.075
22982,[14*]c1cc([14*])nc(N2CCOCC2)n1,2,163.075
22983,[5*]NCc1cccc(NC(=O)N[5*])c1,2,163.075
22984,[6*]C(=O)N1Cc2c([14*])n[nH]c2C1(C)C,2,163.075
22985,[8*]CNc1nc([14*])nc2c1COCC2,2,163.075
22986,[3*]OCC(C)N([5*])Cc1ccccc1,2,163.1
22987,[3*]Oc1cc(C)c(CCN[5*])cc1C,2,163.1
22988,[3*]Oc1ccc(C([8*])CN(C)C)cc1,2,163.1
22989,[3*]Oc1ccc(CC(C)(C)N[5*])cc1,2,163.1
22990,[4*]CCCC(O)c1ccc(N[5*])cc1,2,163.1
22991,[4*]CCN([5*])Cc1ccc(OC)cc1,2,163.1
22992,[4*]CCc1ccc(NC[C@@H]([8*])O)cc1,2,163.1
22993,[4*]C[C@@H](O)[C@H](Cc1ccccc1)N[5*],2,163.1
22994,[4*]Cc1cccc(OCCCN[5*])c1,2,163.1
22995,[4*][C@H](c1cccc(OC)c1)[C@H](C)N[5*],2,163.1
22996,[5*]N(C)CCOc1ccc(C[8*])cc1,2,163.1
22997,[5*]N(C)CCc1ccc(OC)c([16*])c1,2,163.1
22998,[5*]N(C)CCc1ccc([16*])c(OC)c1,2,163.1
22999,[5*]N(CC)CCOc1ccc([16*])cc1,2,163.1
23000,[5*]N(C[8*])C(C)COc1ccccc1,2,163.1
23001,[5*]N([5*])C(C)Cc1ccc(OC)cc1,2,163.1
23002,[5*]NC(=O)/C=C\C=C/C(C)=C/[C@@H]([8*])C,2,163.1
23003,[5*]Nc1cc(C)c([16*])cc1OC(C)C,2,163.1
23004,[5*]Nc1cc(O)c(C(C)(C)C)cc1[16*],2,163.1
23005,[5*]Nc1cc(O)c([16*])cc1C(C)(C)C,2,163.1
23006,[7*]C([8*])c1ccc(OCCNC)cc1,2,163.1
23007,[8*]C(CCNC)Oc1ccc([16*])cc1,2,163.1
23008,[8*]CCNCc1ccc([16*])c(OC)c1,2,163.1
23009,[8*]CN(CC)c1cc(OC)ccc1[16*],2,163.1
23010,[8*][C@@H](O)CNCCc1ccc([16*])cc1,2,163.1
23011,[13*][C@@H]1Cc2[nH]c([14*])nc2CN1C(C)C,2,163.111
23012,[5*]N1CCC(c2nc([14*])cn2C)CC1,2,163.111
23013,[8*][C@H](CCC)Nc1nc([14*])ncc1C,2,163.111
23014,[1*]C(=O)CC(C([1*])=O)S(=O)(=O)O,2,163.978
23015,[3*]Oc1c([14*])sc2cc(O)ccc12,2,163.993
23016,[3*]Oc1sc2cc(O)ccc2c1[16*],2,163.993
23017,[3*]Oc1ccc2nc(N[5*])sc2c1,2,164.004
23018,[3*]Oc1ccc2nc(S[11*])[nH]c2c1,2,164.004
23019,[3*]Oc1cccc2sc(N[5*])nc12,2,164.004
23020,[8*]Cn1nc([14*])c2cscc2c1=O,2,164.004
23021,[8*]Cn1ncc2c([16*])c(Cl)ccc21,2,164.014
23022,[9*]n1c(S[11*])nc2c(N)nccc21,2,164.016
23023,[1*]C(=O)c1cc([N+](=O)[O-])c(N)cc1[16*],2,164.022
23024,[5*]NC(=O)c1ccc([16*])c(C(=O)O)n1,2,164.022
23025,[1*]C(=O)c1nc(N)c(C([1*])=O)nc1N,2,164.033
23026,[1*]C(=O)OC[n+]1cccc(C([1*])=O)c1,2,164.034
23027,[1*]C(=O)COc1ccc([16*])cc1OC,2,164.047
23028,[1*]C(=O)Cc1ccc(O[3*])c(OC)c1,2,164.047
23029,[1*]C(=O)Oc1ccc(C[4*])cc1OC,2,164.047
23030,[1*]C(=O)c1cc(OC)c(OC)cc1[16*],2,164.047
23031,[1*]C(=O)c1cc(OC)c([16*])c(OC)c1,2,164.047
23032,[1*]C(=O)c1cc([16*])c(OC)c(OC)c1,2,164.047
23033,[1*]C(=O)c1cc([16*])cc(OC)c1OC,2,164.047
23034,[13*]C1Oc2cc([16*])ccc2OC1CO,2,164.047
23035,[13*][C@H]1Oc2cc(O)cc(O)c2C[C@H]1[15*],2,164.047
23036,[13*][C@H]1Oc2cc([16*])ccc2O[C@@H]1CO,2,164.047
23037,[3*]OC(=O)CCc1ccc(O[3*])cc1,2,164.047
23038,[3*]OC(=O)COc1cccc(C[4*])c1,2,164.047
23039,[3*]OC(=O)Cc1ccc([16*])c(OC)c1,2,164.047
23040,[3*]OCCOC(=O)c1ccc([16*])cc1,2,164.047
23041,[3*]O[C@@H](Cc1ccc([16*])cc1)C(=O)O,2,164.047
23042,[3*]Oc1cc(C)c(OC(C)=O)cc1[16*],2,164.047
23043,[3*]Oc1ccc(C[C@H]([4*])C(=O)O)cc1,2,164.047
23044,[6*]C(=O)c1c(O)cc(O)c(CC)c1[16*],2,164.047
23045,[6*]C(=O)c1cc(OC)c([16*])c(OC)c1,2,164.047
23046,[6*]C(=O)c1cc([16*])c(OC)c(OC)c1,2,164.047
23047,[8*]COC(=O)C([8*])(O)c1ccccc1,2,164.047
23048,[8*]COc1ccc(C(C)=O)c(O)c1[16*],2,164.047
23049,[8*]COc1ccc([C@@H]([8*])C(=O)O)cc1,2,164.047
23050,[1*]C(=O)N(C)c1ncccc1CO[3*],2,164.059
23051,[14*]c1cc(C(=O)N[C@H]2C[C@H]([15*])C2)on1,2,164.059
23052,[14*]c1ncc(C(=O)OC(C)C)c([14*])n1,2,164.059
23053,[3*]OC(=O)CCN([5*])c1ccccn1,2,164.059
23054,[3*]OC(=O)CNc1cccc(C[4*])n1,2,164.059
23055,[3*]OC(=O)N(C)c1ncccc1C[4*],2,164.059
23056,[3*]OC(=O)NCc1cccc(N[5*])c1,2,164.059
23057,[3*]OCc1ccnc(NC(=O)C[4*])c1,2,164.059
23058,[5*]NC(=O)C(=O)c1c([16*])cc(C)n1C,2,164.059
23059,[5*]NC(=O)Nc1ccc(OC)c([16*])c1,2,164.059
23060,[5*]NC(=O)Nc1ccc([16*])c(OC)c1,2,164.059
23061,[5*]NC(=O)Nc1ccc([16*])cc1OC,2,164.059
23062,[5*]NC(=O)[C@H](N[5*])c1ccc(O)cc1,2,164.059
23063,[5*]NC(=O)c1cc(OC)ccc1N[5*],2,164.059
23064,[5*]NC(=O)c1ccc(N[5*])c(OC)c1,2,164.059
23065,[6*]C(=O)NCc1c([16*])cc(C)[nH]c1=O,2,164.059
23066,[6*]C(=O)NCc1ccc(OC)c([14*])n1,2,164.059
23067,[6*]C(=O)NCc1ccc([16*])c(OC)n1,2,164.059
23068,[15*][C@@H]1C[C@H]1C#CC#Cc1ccc([16*])cc1,2,164.063
23069,[3*]OC[C@@]1(c2cccc(F)c2)C[C@H]1[15*],2,164.064
23070,[8*]C(CCCc1ccccc1)S[11*],2,164.066
23071,[1*]C(=O)Nc1ccc(NC[8*])nc1N,2,164.07
23072,[14*]c1nc([14*])nc(N2CCOCC2)n1,2,164.07
23073,[5*]Nc1nc([14*])c(C(N)=O)nc1CC,2,164.07
23074,[5*]Nc1nc([14*])c(CC)nc1C(N)=O,2,164.07
23075,[6*]C(=O)N1CCc2c(nnn2[9*])[C@H]1C,2,164.07
23076,[6*]C(=O)N1CCn2c([14*])nnc2[C@H]1C,2,164.07
23077,[1*]C(=O)/C(C)=C/[C@@H]1[C@@H](C([1*])=O)C1(C)C,2,164.084
23078,[16*]c1cc(COCC)cc(OC)c1[16*],2,164.084
23079,[16*]c1cc([16*])cc(O[C@@H](C)COC)c1,2,164.084
23080,[16*]c1ccc([16*])c(OCCCOC)c1,2,164.084
23081,[3*]OCC(O)CCc1ccc([16*])cc1,2,164.084
23082,[3*]O[C@H](c1cccc(OC)c1)[C@@H]([4*])C,2,164.084
23083,[3*]Oc1cc(C(C)C)c(O[3*])cc1C,2,164.084
23084,[4*]CCCOc1cc([16*])ccc1OC,2,164.084
23085,[4*]CCCOc1ccc([16*])cc1OC,2,164.084
23086,[4*]CCOCCOc1ccc([16*])cc1,2,164.084
23087,[4*]Cc1ccc(OCC(O)C[4*])cc1,2,164.084
23088,[8*]CCC(O)COc1ccc([16*])cc1,2,164.084
23089,[8*]COc1ccc([16*])c(O)c1CCC,2,164.084
23090,[8*]Cc1cc([16*])cc(OCCOC)c1,2,164.084
23091,[4*]CCNC(=O)c1c(C)[nH]c([14*])c1C,2,164.095
23092,[5*]Nc1ccc(O)c(CN([5*])CC)c1,2,164.095
23093,[5*]Nc1ccc(OCCN([5*])C)cc1,2,164.095
23094,[9*]n1c(CCCC)nc(C)c([16*])c1=O,2,164.095
23095,[4*]CCCCCCOCC([8*])(F)F,2,164.101
23096,[14*]c1nc(N(C)C)c([16*])c(N(C)C)n1,2,164.106
23097,[5*]N1CCN(c2cc(C)nn2[9*])CC1,2,164.106
23098,[1*]C(=O)CCC/C=C\C/C=C\CC[7*],2,164.12
23099,[4*]C/C=C(\C)CC/C=C(\C)CCC[7*],2,164.157
23100,[7*]C/C=C(\C)CC/C=C(\C)CCC[7*],2,164.157
23101,[7*]CCC/C(C)=C/CC/C(C)=C/C[8*],2,164.157
23102,[14*]c1ccc(-c2csc([14*])n2)s1,2,164.971
23103,[14*]c1sc([14*])c(CC(=O)O)c1C#N,2,164.988
23104,[9*]n1c(=O)c([16*])c(O)c2ccsc21,2,164.988
23105,[10*]N1Cc2cc([16*])cc(Cl)c2C1=O,2,164.998
23106,[3*]Oc1nc(N[5*])nc2ccsc12,2,165
23107,[5*]Nc1sc(-c2ncco2)nc1[14*],2,165
23108,[9*]n1c([14*])nc2snc(C)c2c1=O,2,165
23109,[5*]Nc1cc(C#N)cc(N[5*])c1Cl,2,165.009
23110,[5*]Nc1nc2cccc(Cl)c2n1[9*],2,165.009
